,song,placement,date,year,Percent Whole,hover
7468,Foo Foo,0.05263157894736842,07-08-2018,2018,5.26,5.26% into Show
7469,Foo Foo,0.05263157894736842,09-08-2018,2018,5.26,5.26% into Show
7470,Foo Foo,0.05555555555555555,11-08-2018,2018,5.56,5.56% into Show
7471,Foo Foo,0.0,13-08-2018,2018,0.0,0.0% into Show
7472,Foo Foo,0.0,15-08-2018,2018,0.0,0.0% into Show
7473,Foo Foo,0.0,17-08-2018,2018,0.0,0.0% into Show
7474,Foo Foo,0.05263157894736842,18-08-2018,2018,5.26,5.26% into Show
7475,Foo Foo,0.7894736842105263,19-08-2018,2018,78.95,78.95% into Show
7476,Foo Foo,0.05263157894736842,14-09-2018,2018,5.26,5.26% into Show
7477,Foo Foo,0.85,15-09-2018,2018,85.0,85.0% into Show
7478,Foo Foo,0.05263157894736842,16-09-2018,2018,5.26,5.26% into Show
7479,Foo Foo,0.05,18-09-2018,2018,5.0,5.0% into Show
7480,Foo Foo,0.05263157894736842,21-09-2018,2018,5.26,5.26% into Show
7481,Foo Foo,0.85,22-09-2018,2018,85.0,85.0% into Show
7482,Foo Foo,0.05263157894736842,23-09-2018,2018,5.26,5.26% into Show
7483,Foo Foo,0.05,31-10-2018,2018,5.0,5.0% into Show
7484,Foo Foo,0.05263157894736842,02-11-2018,2018,5.26,5.26% into Show
7485,Foo Foo,0.05,03-11-2018,2018,5.0,5.0% into Show
7486,Foo Foo,0.05555555555555555,04-11-2018,2018,5.56,5.56% into Show
7487,Foo Foo,0.0,07-11-2018,2018,0.0,0.0% into Show
7488,Foo Foo,0.05263157894736842,09-11-2018,2018,5.26,5.26% into Show
7489,Foo Foo,0.05555555555555555,10-11-2018,2018,5.56,5.56% into Show
7490,Foo Foo,0.05555555555555555,11-11-2018,2018,5.56,5.56% into Show
7491,Foo Foo,0.05263157894736842,23-01-2019,2019,5.26,5.26% into Show
7492,Foo Foo,0.05,25-01-2019,2019,5.0,5.0% into Show
7493,Foo Foo,0.05,26-01-2019,2019,5.0,5.0% into Show
7494,Foo Foo,0.05,27-01-2019,2019,5.0,5.0% into Show
7495,Foo Foo,0.8,30-01-2019,2019,80.0,80.0% into Show
7496,Foo Foo,0.05555555555555555,01-02-2019,2019,5.56,5.56% into Show
7497,Foo Foo,0.05555555555555555,02-02-2019,2019,5.56,5.56% into Show
7498,Foo Foo,0.0625,13-03-2019,2019,6.25,6.25% into Show
7499,Foo Foo,0.07142857142857142,17-03-2019,2019,7.14,7.14% into Show
7500,Foo Foo,0.047619047619047616,19-03-2019,2019,4.76,4.76% into Show
7501,Foo Foo,0.047619047619047616,21-03-2019,2019,4.76,4.76% into Show
7502,Foo Foo,0.06666666666666667,23-03-2019,2019,6.67,6.67% into Show
7503,Foo Foo,0.047619047619047616,18-04-2019,2019,4.76,4.76% into Show
7504,Foo Foo,0.043478260869565216,19-04-2019,2019,4.35,4.35% into Show
7505,Foo Foo,0.045454545454545456,20-04-2019,2019,4.55,4.55% into Show
7506,Foo Foo,0.047619047619047616,22-04-2019,2019,4.76,4.76% into Show
7507,Foo Foo,0.045454545454545456,24-04-2019,2019,4.55,4.55% into Show
7508,Foo Foo,0.041666666666666664,26-04-2019,2019,4.17,4.17% into Show
7509,Foo Foo,0.047619047619047616,27-04-2019,2019,4.76,4.76% into Show
7510,Foo Foo,0.047619047619047616,28-04-2019,2019,4.76,4.76% into Show
7511,Foo Foo,0.05,15-05-2019,2019,5.0,5.0% into Show
7512,Foo Foo,0.047619047619047616,17-05-2019,2019,4.76,4.76% into Show
7513,Foo Foo,0.05,18-05-2019,2019,5.0,5.0% into Show
7514,Foo Foo,0.047619047619047616,19-05-2019,2019,4.76,4.76% into Show
7515,Foo Foo,0.047619047619047616,22-05-2019,2019,4.76,4.76% into Show
7516,Foo Foo,0.05,24-05-2019,2019,5.0,5.0% into Show
7517,Foo Foo,0.05,25-05-2019,2019,5.0,5.0% into Show
7518,Foo Foo,0.0,26-05-2019,2019,0.0,0.0% into Show
7519,Foo Foo,0.047619047619047616,20-06-2019,2019,4.76,4.76% into Show
7520,Foo Foo,0.05,22-06-2019,2019,5.0,5.0% into Show
7521,Foo Foo,0.043478260869565216,23-06-2019,2019,4.35,4.35% into Show
7522,Foo Foo,0.047619047619047616,24-06-2019,2019,4.76,4.76% into Show
7523,Foo Foo,0.045454545454545456,26-06-2019,2019,4.55,4.55% into Show
7524,Foo Foo,0.047619047619047616,27-06-2019,2019,4.76,4.76% into Show
7525,Foo Foo,0.045454545454545456,29-06-2019,2019,4.55,4.55% into Show
7526,Foo Foo,0.047619047619047616,30-06-2019,2019,4.76,4.76% into Show
7527,Foo Foo,0.043478260869565216,02-07-2019,2019,4.35,4.35% into Show
7528,Foo Foo,0.047619047619047616,03-07-2019,2019,4.76,4.76% into Show
7529,Foo Foo,0.05,06-07-2019,2019,5.0,5.0% into Show
7530,Foo Foo,0.045454545454545456,07-07-2019,2019,4.55,4.55% into Show
7531,Foo Foo,0.05,09-07-2019,2019,5.0,5.0% into Show
7532,Foo Foo,0.045454545454545456,11-07-2019,2019,4.55,4.55% into Show
7533,Foo Foo,0.05555555555555555,12-07-2019,2019,5.56,5.56% into Show
7534,Foo Foo,0.047619047619047616,03-08-2019,2019,4.76,4.76% into Show
7535,Foo Foo,0.047619047619047616,04-08-2019,2019,4.76,4.76% into Show
7536,Foo Foo,0.047619047619047616,06-08-2019,2019,4.76,4.76% into Show
7537,Foo Foo,0.047619047619047616,07-08-2019,2019,4.76,4.76% into Show
7538,Foo Foo,0.047619047619047616,09-08-2019,2019,4.76,4.76% into Show
7539,Foo Foo,0.0,10-08-2019,2019,0.0,0.0% into Show
7540,Foo Foo,0.0,11-08-2019,2019,0.0,0.0% into Show
7541,Foo Foo,0.05,13-08-2019,2019,5.0,5.0% into Show
7542,Foo Foo,0.045454545454545456,14-08-2019,2019,4.55,4.55% into Show
7543,Foo Foo,0.043478260869565216,17-08-2019,2019,4.35,4.35% into Show
7544,Foo Foo,0.045454545454545456,18-08-2019,2019,4.55,4.55% into Show
7545,Foo Foo,0.047619047619047616,20-08-2019,2019,4.76,4.76% into Show
7546,Foo Foo,0.0,21-08-2019,2019,0.0,0.0% into Show
7547,Foo Foo,0.05,23-08-2019,2019,5.0,5.0% into Show
7548,Foo Foo,0.045454545454545456,24-08-2019,2019,4.55,4.55% into Show
7549,Foo Foo,0.0,25-08-2019,2019,0.0,0.0% into Show
7550,Foo Foo,0.045454545454545456,18-09-2019,2019,4.55,4.55% into Show
7551,Foo Foo,0.047619047619047616,20-09-2019,2019,4.76,4.76% into Show
7552,Foo Foo,0.043478260869565216,21-09-2019,2019,4.35,4.35% into Show
7553,Foo Foo,0.047619047619047616,27-09-2019,2019,4.76,4.76% into Show
7554,Foo Foo,0.045454545454545456,28-09-2019,2019,4.55,4.55% into Show
7555,Foo Foo,0.8260869565217391,30-10-2019,2019,82.61,82.61% into Show
7556,Foo Foo,0.043478260869565216,01-11-2019,2019,4.35,4.35% into Show
7557,Foo Foo,0.045454545454545456,02-11-2019,2019,4.55,4.55% into Show
7558,Foo Foo,0.8571428571428571,03-11-2019,2019,85.71,85.71% into Show
7559,Foo Foo,0.8571428571428571,06-11-2019,2019,85.71,85.71% into Show
7560,Foo Foo,0.8571428571428571,08-11-2019,2019,85.71,85.71% into Show
7561,Foo Foo,0.8571428571428571,09-11-2019,2019,85.71,85.71% into Show
7562,Foo Foo,0.8333333333333334,10-11-2019,2019,83.33,83.33% into Show
7563,Foo Foo,0.8333333333333334,12-11-2019,2019,83.33,83.33% into Show
7564,Foo Foo,0.8333333333333334,22-01-2020,2020,83.33,83.33% into Show
7565,Foo Foo,0.8461538461538461,24-01-2020,2020,84.62,84.62% into Show
7566,Foo Foo,0.8181818181818182,26-01-2020,2020,81.82,81.82% into Show
7567,Foo Foo,0.8181818181818182,28-01-2020,2020,81.82,81.82% into Show
7568,Foo Foo,0.8095238095238095,29-01-2020,2020,80.95,80.95% into Show
7569,Foo Foo,0.8095238095238095,31-01-2020,2020,80.95,80.95% into Show
7570,Foo Foo,0.8095238095238095,01-02-2020,2020,80.95,80.95% into Show
7571,Maria Maria,0.2857142857142857,20-02-1976,1976,28.57,28.57% into Show
7572,Maria Maria,0.3333333333333333,22-02-1976,1976,33.33,33.33% into Show
7573,Maria Maria,0.3333333333333333,25-02-1976,1976,33.33,33.33% into Show
7574,Maria Maria,0.375,06-03-1976,1976,37.5,37.5% into Show
7575,Maria Maria,0.2857142857142857,12-03-1976,1976,28.57,28.57% into Show
7576,Maria Maria,0.3333333333333333,13-03-1976,1976,33.33,33.33% into Show
7577,Maria Maria,0.4444444444444444,16-03-1976,1976,44.44,44.44% into Show
7578,Maria Maria,0.25,19-04-1976,1976,25.0,25.0% into Show
7579,Maria Maria,0.3333333333333333,07-05-1976,1976,33.33,33.33% into Show
7580,Maria Maria,0.23076923076923078,08-05-1976,1976,23.08,23.08% into Show
7581,Maria Maria,0.7,09-05-1976,1976,70.0,70.0% into Show
7582,Maria Maria,0.5833333333333334,10-11-1976,1976,58.33,58.33% into Show
7583,Maria Maria,0.8666666666666667,11-11-1976,1976,86.67,86.67% into Show
7584,Maria Maria,0.875,14-11-1976,1976,87.5,87.5% into Show
7585,Maria Maria,0.8666666666666667,05-12-1976,1976,86.67,86.67% into Show
7586,Maria Maria,0.8666666666666667,06-12-1976,1976,86.67,86.67% into Show
7587,Maria Maria,0.8461538461538461,08-12-1976,1976,84.62,84.62% into Show
7588,Maria Maria,0.6666666666666666,10-12-1976,1976,66.67,66.67% into Show
7589,Maria Maria,0.8,15-12-1976,1976,80.0,80.0% into Show
7590,Maria Maria,0.75,31-12-1976,1976,75.0,75.0% into Show
7591,Maria Maria,0.3125,02-02-1977,1977,31.25,31.25% into Show
7592,Maria Maria,0.4166666666666667,07-02-1977,1977,41.67,41.67% into Show
7593,Maria Maria,0.75,19-02-1977,1977,75.0,75.0% into Show
7594,Maria Maria,0.625,05-03-1977,1977,62.5,62.5% into Show
7595,Maria Maria,0.2777777777777778,06-03-1977,1977,27.78,27.78% into Show
7596,Maria Maria,0.6,09-03-1977,1977,60.0,60.0% into Show
7597,Maria Maria,0.4166666666666667,16-03-1977,1977,41.67,41.67% into Show
7598,Maria Maria,0.3125,18-03-1977,1977,31.25,31.25% into Show
7599,Maria Maria,0.38461538461538464,19-03-1977,1977,38.46,38.46% into Show
7600,Maria Maria,0.29411764705882354,19-08-1977,1977,29.41,29.41% into Show
7601,Maria Maria,0.29411764705882354,23-08-1977,1977,29.41,29.41% into Show
7602,Maria Maria,0.625,27-08-1977,1977,62.5,62.5% into Show
7603,Maria Maria,0.29411764705882354,30-08-1977,1977,29.41,29.41% into Show
7604,Maria Maria,0.3333333333333333,03-09-1977,1977,33.33,33.33% into Show
7605,Maria Maria,0.3333333333333333,10-09-1977,1977,33.33,33.33% into Show
7606,Maria Maria,0.29411764705882354,13-11-1977,1977,29.41,29.41% into Show
7607,Maria Maria,0.4230769230769231,22-11-1977,1977,42.31,42.31% into Show
7608,Maria Maria,0.2608695652173913,29-11-1977,1977,26.09,26.09% into Show
7609,Maria Maria,0.4074074074074074,30-11-1977,1977,40.74,40.74% into Show
7610,Maria Maria,0.39285714285714285,07-12-1977,1977,39.29,39.29% into Show
7611,Maria Maria,0.34375,09-12-1977,1977,34.38,34.38% into Show
7612,Maria Maria,0.4583333333333333,12-12-1977,1977,45.83,45.83% into Show
7613,Maria Maria,0.42857142857142855,31-12-1977,1977,42.86,42.86% into Show
7614,Maria Maria,0.125,09-02-1978,1978,12.5,12.5% into Show
7615,Maria Maria,0.23529411764705882,10-02-1978,1978,23.53,23.53% into Show
7616,Maria Maria,0.3076923076923077,11-02-1978,1978,30.77,30.77% into Show
7617,Maria Maria,0.25,18-02-1978,1978,25.0,25.0% into Show
7618,Maria Maria,0.25,13-03-1978,1978,25.0,25.0% into Show
7619,Maria Maria,0.25,16-03-1978,1978,25.0,25.0% into Show
7620,Maria Maria,0.35714285714285715,25-06-1978,1978,35.71,35.71% into Show
7621,Maria Maria,0.2,26-07-1978,1978,20.0,20.0% into Show
7622,Maria Maria,0.2857142857142857,01-10-1978,1978,28.57,28.57% into Show
7623,Maria Maria,0.0,05-10-1978,1978,0.0,0.0% into Show
7624,Maria Maria,0.0,07-10-1978,1978,0.0,0.0% into Show
7625,Maria Maria,0.6666666666666666,16-10-1978,1978,66.67,66.67% into Show
7626,Maria Maria,0.1111111111111111,05-11-1978,1978,11.11,11.11% into Show
7627,Maria Maria,0.23809523809523808,11-11-1978,1978,23.81,23.81% into Show
7628,Maria Maria,0.2,14-11-1978,1978,20.0,20.0% into Show
7629,Maria Maria,0.26666666666666666,17-11-1978,1978,26.67,26.67% into Show
7630,Maria Maria,0.23529411764705882,22-11-1978,1978,23.53,23.53% into Show
7631,Maria Maria,0.13333333333333333,29-11-1978,1978,13.33,13.33% into Show
7632,Maria Maria,0.15384615384615385,14-03-1979,1979,15.38,15.38% into Show
7633,Maria Maria,0.47058823529411764,15-03-1979,1979,47.06,47.06% into Show
7634,Maria Maria,0.47368421052631576,23-03-1979,1979,47.37,47.37% into Show
7635,Maria Maria,0.5,25-03-1979,1979,50.0,50.0% into Show
7636,Maria Maria,0.1111111111111111,20-08-1979,1979,11.11,11.11% into Show
7637,Maria Maria,0.22727272727272727,02-09-1979,1979,22.73,22.73% into Show
7638,Maria Maria,0.3,14-09-1979,1979,30.0,30.0% into Show
7639,Maria Maria,0.45454545454545453,15-09-1979,1979,45.45,45.45% into Show
7640,Maria Maria,0.29411764705882354,08-10-1979,1979,29.41,29.41% into Show
7641,Maria Maria,0.125,10-10-1979,1979,12.5,12.5% into Show
7642,Maria Maria,0.3157894736842105,19-10-1979,1979,31.58,31.58% into Show
7643,Maria Maria,0.125,22-10-1979,1979,12.5,12.5% into Show
7644,Maria Maria,0.375,24-10-1979,1979,37.5,37.5% into Show
7645,Maria Maria,0.3684210526315789,25-10-1979,1979,36.84,36.84% into Show
7646,Maria Maria,0.24,17-11-1979,1979,24.0,24.0% into Show
7647,Maria Maria,0.11764705882352941,24-11-1979,1979,11.76,11.76% into Show
7648,Maria Maria,0.5882352941176471,25-11-1979,1979,58.82,58.82% into Show
7649,Maria Maria,0.25,29-11-1979,1979,25.0,25.0% into Show
7650,Maria Maria,0.5714285714285714,12-06-1980,1980,57.14,57.14% into Show
7651,Maria Maria,0.4666666666666667,21-06-1980,1980,46.67,46.67% into Show
7652,Maria Maria,0.4,23-06-1980,1980,40.0,40.0% into Show
7653,Maria Maria,0.5454545454545454,01-07-1980,1980,54.55,54.55% into Show
7654,Maria Maria,0.47619047619047616,04-07-1980,1980,47.62,47.62% into Show
7655,Maria Maria,0.5652173913043478,07-07-1980,1980,56.52,56.52% into Show
7656,Maria Maria,0.42857142857142855,08-07-1980,1980,42.86,42.86% into Show
7657,Maria Maria,0.25,03-08-1980,1980,25.0,25.0% into Show
7658,Maria Maria,0.25,08-08-1980,1980,25.0,25.0% into Show
7659,Maria Maria,0.3125,09-08-1980,1980,31.25,31.25% into Show
7660,Maria Maria,0.35714285714285715,12-08-1980,1980,35.71,35.71% into Show
7661,Maria Maria,0.29411764705882354,05-09-1980,1980,29.41,29.41% into Show
7662,Maria Maria,0.35714285714285715,13-09-1980,1980,35.71,35.71% into Show
7663,Maria Maria,0.4375,02-02-1981,1981,43.75,43.75% into Show
7664,Maria Maria,0.2727272727272727,05-02-1981,1981,27.27,27.27% into Show
7665,Maria Maria,0.23809523809523808,12-02-1981,1981,23.81,23.81% into Show
7666,Maria Maria,0.4,18-02-1981,1981,40.0,40.0% into Show
7667,Maria Maria,0.3157894736842105,22-02-1981,1981,31.58,31.58% into Show
7668,Maria Maria,0.4666666666666667,27-02-1981,1981,46.67,46.67% into Show
7669,Maria Maria,0.35294117647058826,02-04-1981,1981,35.29,35.29% into Show
7670,Maria Maria,0.2777777777777778,21-04-1981,1981,27.78,27.78% into Show
7671,Maria Maria,0.3333333333333333,25-04-1981,1981,33.33,33.33% into Show
7672,Maria Maria,0.38461538461538464,28-04-1981,1981,38.46,38.46% into Show
7673,Maria Maria,0.375,03-05-1981,1981,37.5,37.5% into Show
7674,Maria Maria,0.2727272727272727,05-05-1981,1981,27.27,27.27% into Show
7675,Maria Maria,0.375,28-05-1981,1981,37.5,37.5% into Show
7676,Maria Maria,0.9166666666666666,07-06-1981,1981,91.67,91.67% into Show
7677,Maria Maria,0.23076923076923078,09-06-1981,1981,23.08,23.08% into Show
7678,Maria Maria,0.23076923076923078,10-06-1981,1981,23.08,23.08% into Show
7679,Maria Maria,0.10526315789473684,26-06-1981,1981,10.53,10.53% into Show
7680,Maria Maria,0.3157894736842105,04-07-1981,1981,31.58,31.58% into Show
7681,Maria Maria,0.25,08-07-1981,1981,25.0,25.0% into Show
7682,Maria Maria,0.875,02-08-1981,1981,87.5,87.5% into Show
7683,Maria Maria,0.7,03-08-1981,1981,70.0,70.0% into Show
7684,Maria Maria,0.2727272727272727,11-08-1981,1981,27.27,27.27% into Show
7685,Maria Maria,0.2857142857142857,11-09-1981,1981,28.57,28.57% into Show
7686,Maria Maria,0.3333333333333333,16-09-1981,1981,33.33,33.33% into Show
7687,Maria Maria,0.24,23-09-1981,1981,24.0,24.0% into Show
7688,Maria Maria,0.23076923076923078,29-09-1981,1981,23.08,23.08% into Show
7689,Maria Maria,0.23076923076923078,03-10-1981,1981,23.08,23.08% into Show
7690,Maria Maria,0.0,06-11-1981,1981,0.0,0.0% into Show
7691,Maria Maria,0.2857142857142857,07-11-1981,1981,28.57,28.57% into Show
7692,Maria Maria,0.14285714285714285,13-11-1981,1981,14.29,14.29% into Show
7693,Maria Maria,0.25925925925925924,15-11-1981,1981,25.93,25.93% into Show
7694,Maria Maria,0.9444444444444444,29-05-1982,1982,94.44,94.44% into Show
7695,Maria Maria,0.85,02-06-1982,1982,85.0,85.0% into Show
7696,Maria Maria,0.8,03-06-1982,1982,80.0,80.0% into Show
7697,Maria Maria,0.9375,29-06-1982,1982,93.75,93.75% into Show
7698,Maria Maria,0.8095238095238095,30-06-1982,1982,80.95,80.95% into Show
7699,Maria Maria,0.95,02-08-1982,1982,95.0,95.0% into Show
7700,Maria Maria,0.84,06-08-1982,1982,84.0,84.0% into Show
7701,Maria Maria,0.8095238095238095,07-08-1982,1982,80.95,80.95% into Show
7702,Maria Maria,0.84,10-08-1982,1982,84.0,84.0% into Show
7703,Maria Maria,0.9130434782608695,05-09-1982,1982,91.3,91.3% into Show
7704,Maria Maria,0.8148148148148148,22-09-1982,1982,81.48,81.48% into Show
7705,Maria Maria,0.875,24-09-1982,1982,87.5,87.5% into Show
7706,Maria Maria,0.8947368421052632,31-10-1982,1982,89.47,89.47% into Show
7707,Maria Maria,0.7142857142857143,02-11-1982,1982,71.43,71.43% into Show
7708,Maria Maria,0.8947368421052632,05-11-1982,1982,89.47,89.47% into Show
7709,Maria Maria,0.9,03-03-1983,1983,90.0,90.0% into Show
7710,Maria Maria,0.6,14-03-1983,1983,60.0,60.0% into Show
7711,Maria Maria,0.6785714285714286,25-03-1983,1983,67.86,67.86% into Show
7712,Maria Maria,0.8,26-03-1983,1983,80.0,80.0% into Show
7713,Maria Maria,0.84,28-03-1983,1983,84.0,84.0% into Show
7714,Maria Maria,0.76,29-03-1983,1983,76.0,76.0% into Show
7715,Maria Maria,0.75,21-04-1983,1983,75.0,75.0% into Show
7716,Maria Maria,0.7916666666666666,22-04-1983,1983,79.17,79.17% into Show
7717,Maria Maria,0.8260869565217391,26-04-1983,1983,82.61,82.61% into Show
7718,Maria Maria,0.75,27-04-1983,1983,75.0,75.0% into Show
7719,Maria Maria,0.875,02-05-1983,1983,87.5,87.5% into Show
7720,Maria Maria,0.9333333333333333,03-05-1983,1983,93.33,93.33% into Show
7721,Maria Maria,0.72,08-05-1983,1983,72.0,72.0% into Show
7722,Maria Maria,0.16666666666666666,12-05-1983,1983,16.67,16.67% into Show
7723,Maria Maria,0.7619047619047619,06-07-1983,1983,76.19,76.19% into Show
7724,Maria Maria,0.8333333333333334,07-07-1983,1983,83.33,83.33% into Show
7725,Maria Maria,0.7727272727272727,10-07-1983,1983,77.27,77.27% into Show
7726,Maria Maria,0.9,14-07-1983,1983,90.0,90.0% into Show
7727,Maria Maria,0.9444444444444444,15-07-1983,1983,94.44,94.44% into Show
7728,Maria Maria,0.9444444444444444,16-07-1983,1983,94.44,94.44% into Show
7729,Maria Maria,0.5,23-07-1983,1983,50.0,50.0% into Show
7730,Maria Maria,0.6923076923076923,27-08-1983,1983,69.23,69.23% into Show
7731,Maria Maria,0.76,29-08-1983,1983,76.0,76.0% into Show
7732,Maria Maria,0.7391304347826086,30-08-1983,1983,73.91,73.91% into Show
7733,Maria Maria,0.7777777777777778,31-08-1983,1983,77.78,77.78% into Show
7734,Maria Maria,0.7058823529411765,05-09-1983,1983,70.59,70.59% into Show
7735,Maria Maria,0.7727272727272727,02-10-1983,1983,77.27,77.27% into Show
7736,Maria Maria,0.72,06-10-1983,1983,72.0,72.0% into Show
7737,Maria Maria,0.8333333333333334,08-10-1983,1983,83.33,83.33% into Show
7738,Maria Maria,0.6875,21-10-1983,1983,68.75,68.75% into Show
7739,Maria Maria,0.8571428571428571,19-05-1984,1984,85.71,85.71% into Show
7740,Maria Maria,0.8666666666666667,28-05-1984,1984,86.67,86.67% into Show
7741,Maria Maria,0.875,29-05-1984,1984,87.5,87.5% into Show
7742,Maria Maria,0.9333333333333333,07-06-1984,1984,93.33,93.33% into Show
7743,Maria Maria,0.9375,10-06-1984,1984,93.75,93.75% into Show
7744,Maria Maria,0.8,11-06-1984,1984,80.0,80.0% into Show
7745,Maria Maria,0.8823529411764706,14-06-1984,1984,88.24,88.24% into Show
7746,Maria Maria,0.8421052631578947,16-06-1984,1984,84.21,84.21% into Show
7747,Maria Maria,0.8823529411764706,17-06-1984,1984,88.24,88.24% into Show
7748,Maria Maria,0.8888888888888888,19-06-1984,1984,88.89,88.89% into Show
7749,Maria Maria,0.8947368421052632,28-06-1984,1984,89.47,89.47% into Show
7750,Maria Maria,0.8888888888888888,03-07-1984,1984,88.89,88.89% into Show
7751,Maria Maria,0.875,05-07-1984,1984,87.5,87.5% into Show
7752,Maria Maria,0.8823529411764706,07-07-1984,1984,88.24,88.24% into Show
7753,Maria Maria,0.9411764705882353,08-07-1984,1984,94.12,94.12% into Show
7754,Maria Maria,0.9166666666666666,27-10-1984,1984,91.67,91.67% into Show
7755,Maria Maria,0.88,29-10-1984,1984,88.0,88.0% into Show
7756,Maria Maria,0.9166666666666666,03-11-1984,1984,91.67,91.67% into Show
7757,Maria Maria,0.8888888888888888,04-11-1984,1984,88.89,88.89% into Show
7758,Maria Maria,0.8260869565217391,05-11-1984,1984,82.61,82.61% into Show
7759,Maria Maria,0.7333333333333333,28-11-1984,1984,73.33,73.33% into Show
7760,Maria Maria,0.9230769230769231,02-05-1985,1985,92.31,92.31% into Show
7761,Maria Maria,0.9166666666666666,03-05-1985,1985,91.67,91.67% into Show
7762,Maria Maria,0.7647058823529411,10-05-1985,1985,76.47,76.47% into Show
7763,Maria Maria,0.9090909090909091,01-06-1985,1985,90.91,90.91% into Show
7764,Maria Maria,0.9090909090909091,06-06-1985,1985,90.91,90.91% into Show
7765,Maria Maria,0.9,15-06-1985,1985,90.0,90.0% into Show
7766,Maria Maria,0.9090909090909091,09-07-1985,1985,90.91,90.91% into Show
7767,Maria Maria,0.9047619047619048,14-07-1985,1985,90.48,90.48% into Show
7768,Maria Maria,0.8823529411764706,03-08-1985,1985,88.24,88.24% into Show
7769,Maria Maria,0.8421052631578947,04-08-1985,1985,84.21,84.21% into Show
7770,Maria Maria,0.85,10-08-1985,1985,85.0,85.0% into Show
7771,Maria Maria,0.5625,01-06-1986,1986,56.25,56.25% into Show
7772,Maria Maria,0.75,12-06-1986,1986,75.0,75.0% into Show
7773,Maria Maria,0.3333333333333333,29-07-1986,1986,33.33,33.33% into Show
7774,Maria Maria,0.9,30-07-1986,1986,90.0,90.0% into Show
7775,Maria Maria,0.72,01-08-1986,1986,72.0,72.0% into Show
7776,Maria Maria,0.5555555555555556,02-08-1986,1986,55.56,55.56% into Show
7777,Maria Maria,0.8125,03-08-1986,1986,81.25,81.25% into Show
7778,Maria Maria,0.9047619047619048,26-09-1986,1986,90.48,90.48% into Show
7779,Maria Maria,0.9523809523809523,02-10-1986,1986,95.24,95.24% into Show
7780,Maria Maria,0.8181818181818182,04-10-1986,1986,81.82,81.82% into Show
7781,Maria Maria,0.8214285714285714,03-03-1987,1987,82.14,82.14% into Show
7782,Maria Maria,0.8,07-03-1987,1987,80.0,80.0% into Show
7783,Maria Maria,0.8148148148148148,09-03-1987,1987,81.48,81.48% into Show
7784,Maria Maria,0.8076923076923077,10-03-1987,1987,80.77,80.77% into Show
7785,Maria Maria,0.8076923076923077,12-03-1987,1987,80.77,80.77% into Show
7786,Maria Maria,0.8076923076923077,13-03-1987,1987,80.77,80.77% into Show
7787,Maria Maria,0.8076923076923077,14-03-1987,1987,80.77,80.77% into Show
7788,Maria Maria,0.8076923076923077,16-03-1987,1987,80.77,80.77% into Show
